#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NFKBIA	TNFAIP3	9940.ENSOARP00000008048	9940.ENSOARP00000000580	0	0	0	0	0.280	0.061	0	0.697	0.777
NFKBIA	FBXW11	9940.ENSOARP00000008048	9940.ENSOARP00000003880	0	0	0	0	0	0.729	0.407	0.284	0.874
NFKBIA	IRAK2	9940.ENSOARP00000008048	9940.ENSOARP00000005327	0	0	0	0	0.066	0.103	0.260	0.404	0.581
NFKBIA	ZFP36	9940.ENSOARP00000008048	9940.ENSOARP00000006501	0	0	0	0	0.368	0.067	0	0.083	0.412
NFKBIA	BIRC3	9940.ENSOARP00000008048	9940.ENSOARP00000006810	0	0	0	0	0.112	0.090	0.053	0.536	0.598
NFKBIA	CASP8	9940.ENSOARP00000008048	9940.ENSOARP00000018175	0	0	0	0	0.078	0.096	0.109	0.300	0.411
NFKBIA	CXCL8	9940.ENSOARP00000008048	9940.ENSOARP00000015557	0	0	0	0	0.380	0	0	0.107	0.422
NFKBIA	RIPK2	9940.ENSOARP00000008048	9940.ENSOARP00000012001	0	0	0	0	0.103	0.103	0.102	0.296	0.423
NFKBIA	ETS2	9940.ENSOARP00000008048	9940.ENSOARP00000015589	0	0	0	0	0.170	0.144	0.110	0.198	0.425
NFKBIA	PSMA5	9940.ENSOARP00000008048	9940.ENSOARP00000020628	0	0	0	0	0	0.093	0.307	0.182	0.440
NFKBIA	ANKRD22	9940.ENSOARP00000008048	9940.ENSOARP00000015724	0	0	0.486	0	0	0	0	0	0.486
NFKBIA	IER3	9940.ENSOARP00000008048	9940.ENSOARP00000012288	0	0	0	0	0.111	0	0	0.458	0.497
NFKBIA	CCL2	9940.ENSOARP00000008048	9940.ENSOARP00000010324	0	0	0	0	0.145	0	0	0.465	0.523
NFKBIA	DUSP2	9940.ENSOARP00000008048	9940.ENSOARP00000015035	0	0	0	0	0.095	0.066	0.079	0.471	0.533
NFKBIA	NFKBIZ	9940.ENSOARP00000008048	9940.ENSOARP00000019997	0	0	0.127	0.621	0.274	0.085	0	0.296	0.537
NFKBIA	CXCL10	9940.ENSOARP00000008048	9940.ENSOARP00000017841	0	0	0	0	0.193	0	0	0.455	0.541
NFKBIA	ICAM1	9940.ENSOARP00000008048	9940.ENSOARP00000016801	0	0	0	0	0.334	0	0	0.373	0.564
NFKBIA	ATF3	9940.ENSOARP00000008048	9940.ENSOARP00000011261	0	0	0	0	0.080	0.080	0.100	0.512	0.578
NFKBIA	CCL20	9940.ENSOARP00000008048	9940.ENSOARP00000022112	0	0	0	0	0.260	0.100	0.054	0.444	0.602
NFKBIA	IRF1	9940.ENSOARP00000008048	9940.ENSOARP00000016180	0	0	0	0	0.346	0.058	0.052	0.463	0.644
NFKBIA	UBC	9940.ENSOARP00000008048	9940.ENSOARP00000019508	0	0	0	0	0.064	0.571	0.532	0.048	0.797
NFKBIA	RELB	9940.ENSOARP00000008048	9940.ENSOARP00000010249	0	0	0	0	0.099	0.612	0.528	0.618	0.928
NFKBIA	NFKB1	9940.ENSOARP00000008048	9940.ENSOARP00000013630	0	0	0	0.750	0.111	0.946	0.991	0.533	0.999
NFKBIZ	TNFAIP3	9940.ENSOARP00000019997	9940.ENSOARP00000000580	0	0	0	0	0.347	0.059	0	0.561	0.706
NFKBIZ	BIRC3	9940.ENSOARP00000019997	9940.ENSOARP00000006810	0	0	0	0	0.102	0.082	0.053	0.410	0.477
NFKBIZ	NFKBIA	9940.ENSOARP00000019997	9940.ENSOARP00000008048	0	0	0.127	0.621	0.274	0.085	0	0.296	0.537
NFKBIZ	RELB	9940.ENSOARP00000019997	9940.ENSOARP00000010249	0	0	0	0	0.079	0.103	0.071	0.563	0.620
NFKBIZ	ATF3	9940.ENSOARP00000019997	9940.ENSOARP00000011261	0	0	0	0	0.099	0.080	0.100	0.400	0.492
NFKBIZ	IER3	9940.ENSOARP00000019997	9940.ENSOARP00000012288	0	0	0	0	0.111	0	0	0.460	0.499
NFKBIZ	NFKB1	9940.ENSOARP00000019997	9940.ENSOARP00000013630	0	0	0	0.577	0.111	0.112	0.900	0.411	0.947
NFKBIZ	ETS2	9940.ENSOARP00000019997	9940.ENSOARP00000015589	0	0	0	0	0.143	0.086	0.110	0.265	0.419
NFKBIZ	IRF1	9940.ENSOARP00000019997	9940.ENSOARP00000016180	0	0	0	0	0.446	0.058	0.052	0.201	0.551
NFKBIZ	EGR1	9940.ENSOARP00000019997	9940.ENSOARP00000017688	0	0	0	0	0.192	0.094	0.052	0.241	0.402
NFKBIZ	CCL20	9940.ENSOARP00000019997	9940.ENSOARP00000022112	0	0	0	0	0.150	0.100	0.054	0.297	0.423
NLRC5	IFIH1	9940.ENSOARP00000020235	9940.ENSOARP00000006578	0	0	0	0	0.145	0.098	0.134	0.476	0.603
NLRC5	TAP1	9940.ENSOARP00000020235	9940.ENSOARP00000008309	0	0	0	0	0.591	0	0	0.114	0.622
NLRC5	RIPK2	9940.ENSOARP00000020235	9940.ENSOARP00000012001	0	0	0	0	0.088	0.195	0.259	0.149	0.475
NLRC5	IRF1	9940.ENSOARP00000020235	9940.ENSOARP00000016180	0	0	0	0	0.363	0	0.059	0.364	0.586
NLRC5	UBC	9940.ENSOARP00000020235	9940.ENSOARP00000019508	0	0	0	0	0	0.193	0.501	0	0.580
NLRP3	CXCL8	9940.ENSOARP00000008143	9940.ENSOARP00000015557	0	0	0	0	0.066	0	0	0.416	0.431
NLRP3	RIPK2	9940.ENSOARP00000008143	9940.ENSOARP00000012001	0	0	0	0	0.090	0.195	0.259	0.170	0.489
NLRP3	NFKB1	9940.ENSOARP00000008143	9940.ENSOARP00000013630	0	0	0	0	0.080	0	0.900	0.066	0.906
NMI	IFIH1	9940.ENSOARP00000009769	9940.ENSOARP00000006578	0	0	0	0	0.456	0	0	0.061	0.467
NMI	W5PFD5_SHEEP	9940.ENSOARP00000009769	9940.ENSOARP00000009150	0	0	0	0	0.106	0	0	0.477	0.512
NMI	STAT2	9940.ENSOARP00000009769	9940.ENSOARP00000009831	0	0	0	0	0.111	0.099	0	0.638	0.684
NOCT	CHORDC1	9940.ENSOARP00000015135	9940.ENSOARP00000003415	0	0	0	0	0	0	0	0.479	0.479
NR1H4	ABCA1	9940.ENSOARP00000014913	9940.ENSOARP00000007886	0	0	0	0	0	0.101	0.248	0.436	0.585
NR4A2	ATF3	9940.ENSOARP00000008569	9940.ENSOARP00000011261	0	0	0	0	0.130	0.056	0	0.345	0.415
NR4A2	KLF6	9940.ENSOARP00000008569	9940.ENSOARP00000013841	0	0	0	0	0	0.044	0	0.423	0.425
NR4A2	EGR3	9940.ENSOARP00000008569	9940.ENSOARP00000010934	0	0	0	0	0.136	0.044	0	0.434	0.491
NR4A2	EGR1	9940.ENSOARP00000008569	9940.ENSOARP00000017688	0	0	0	0	0.145	0.044	0	0.433	0.496
NR4A2	FOSB	9940.ENSOARP00000008569	9940.ENSOARP00000010701	0	0	0	0	0.389	0.056	0	0.454	0.657
NRG1	MEIS1	9940.ENSOARP00000000211	9940.ENSOARP00000021432	0	0	0	0	0.077	0.063	0	0.366	0.404
NRG1	PIK3R1	9940.ENSOARP00000000211	9940.ENSOARP00000006294	0	0	0	0	0	0	0.407	0.049	0.411
NRG1	UBC	9940.ENSOARP00000000211	9940.ENSOARP00000019508	0	0	0	0	0	0.103	0.407	0.074	0.464
NRG1	HBEGF	9940.ENSOARP00000000211	9940.ENSOARP00000018804	0	0	0	0	0	0	0.280	0.438	0.578
NRG1	EGFR	9940.ENSOARP00000000211	9940.ENSOARP00000014758	0	0	0	0	0	0.454	0.933	0.601	0.984
NRIP1	RELB	9940.ENSOARP00000001205	9940.ENSOARP00000010249	0	0	0	0	0	0	0	0.407	0.407
NRIP1	KLF6	9940.ENSOARP00000001205	9940.ENSOARP00000013841	0	0	0	0	0	0.043	0	0.407	0.408
NRIP1	TLE4	9940.ENSOARP00000001205	9940.ENSOARP00000013220	0	0	0	0	0	0	0.387	0.087	0.416
NRP1	VEGFC	9940.ENSOARP00000018770	9940.ENSOARP00000007296	0	0	0	0	0	0	0	0.654	0.654
NRP1	TMPRSS2	9940.ENSOARP00000018770	9940.ENSOARP00000011088	0	0	0	0	0	0.042	0	0.661	0.662
NRP1	GIPC2	9940.ENSOARP00000018770	9940.ENSOARP00000014352	0	0	0	0	0	0.166	0	0.459	0.530
NRP1	ADAM17	9940.ENSOARP00000018770	9940.ENSOARP00000016274	0	0	0	0	0	0	0	0.525	0.525
NRP1	FGF7	9940.ENSOARP00000018770	9940.ENSOARP00000022568	0	0	0	0	0	0.067	0	0.531	0.544
NRP1	PDGFRA	9940.ENSOARP00000018770	9940.ENSOARP00000020481	0	0	0	0	0	0.267	0.366	0.384	0.688
NT5C3A	PNPT1	9940.ENSOARP00000006962	9940.ENSOARP00000002293	0	0	0	0	0.095	0	0	0.659	0.678
NT5C3A	HPCAL1	9940.ENSOARP00000006962	9940.ENSOARP00000016537	0	0	0	0	0	0	0	0.477	0.477
NT5C3A	PDE4B	9940.ENSOARP00000006962	9940.ENSOARP00000011293	0	0	0	0	0	0	0.650	0.073	0.661
NT5C3A	CMPK2	9940.ENSOARP00000006962	9940.ENSOARP00000015697	0	0	0	0	0.136	0	0.900	0.082	0.913
NUAK2	AMOTL2	9940.ENSOARP00000004082	9940.ENSOARP00000008862	0	0	0	0	0.084	0	0	0.538	0.558
NUAK2	ARHGEF17	9940.ENSOARP00000004082	9940.ENSOARP00000007937	0	0	0	0	0	0	0	0.619	0.619
OTUD4	UBC	9940.ENSOARP00000009982	9940.ENSOARP00000019508	0	0	0	0	0	0.336	0.188	0.048	0.441
OTUD4	DAPP1	9940.ENSOARP00000009982	9940.ENSOARP00000015261	0	0	0	0	0	0	0	0.614	0.614
PAPOLA	XRN2	9940.ENSOARP00000017817	9940.ENSOARP00000004760	0	0	0	0	0.125	0.067	0	0.394	0.462
PAPOLA	PCF11	9940.ENSOARP00000017817	9940.ENSOARP00000005974	0	0	0	0	0	0.362	0.475	0.533	0.830
PAPOLA	CDC40	9940.ENSOARP00000017817	9940.ENSOARP00000010833	0	0	0	0	0.080	0	0.776	0.041	0.785
PAPOLA	DCLRE1B	9940.ENSOARP00000017817	9940.ENSOARP00000021401	0	0	0	0	0	0.443	0.260	0.171	0.628
PAPOLA	RBBP6	9940.ENSOARP00000017817	9940.ENSOARP00000019042	0	0	0	0	0	0.735	0	0.479	0.856
PAPOLA	CSTF3	9940.ENSOARP00000017817	9940.ENSOARP00000018539	0	0	0	0	0	0.663	0.475	0.302	0.865
PARP12	ADAR	9940.ENSOARP00000013297	9940.ENSOARP00000003137	0	0	0	0	0.136	0	0	0.465	0.518
PARP12	IFIH1	9940.ENSOARP00000013297	9940.ENSOARP00000006578	0	0	0	0	0.415	0.101	0	0.477	0.700
PARP12	EIF2AK2	9940.ENSOARP00000013297	9940.ENSOARP00000010460	0	0	0	0	0.151	0.067	0	0.400	0.483
PARP12	ETNK1	9940.ENSOARP00000013297	9940.ENSOARP00000021600	0	0	0	0	0.116	0	0	0.397	0.444
PARP12	PARP14	9940.ENSOARP00000013297	9940.ENSOARP00000021648	0	0	0	0.597	0.261	0	0	0.430	0.561
PARP12	ZNFX1	9940.ENSOARP00000013297	9940.ENSOARP00000013394	0	0	0	0	0.158	0	0	0.566	0.618
PARP12	CMPK2	9940.ENSOARP00000013297	9940.ENSOARP00000015697	0.044	0	0	0	0.260	0	0	0.515	0.626
PARP12	PARP9	9940.ENSOARP00000013297	9940.ENSOARP00000021637	0	0	0	0.559	0.666	0	0	0.474	0.816
PARP14	IFIH1	9940.ENSOARP00000021648	9940.ENSOARP00000006578	0	0	0	0	0.704	0.063	0	0.297	0.788
PARP14	EIF2AK2	9940.ENSOARP00000021648	9940.ENSOARP00000010460	0	0	0	0	0.343	0.103	0	0.466	0.658
PARP14	PARP12	9940.ENSOARP00000021648	9940.ENSOARP00000013297	0	0	0	0.597	0.261	0	0	0.430	0.561
PARP14	CMPK2	9940.ENSOARP00000021648	9940.ENSOARP00000015697	0.044	0	0	0	0.264	0	0	0.435	0.568
PARP14	IRF1	9940.ENSOARP00000021648	9940.ENSOARP00000016180	0	0	0	0	0.256	0	0	0.314	0.468
PARP14	PARP9	9940.ENSOARP00000021648	9940.ENSOARP00000021637	0	0	0.114	0.644	0.456	0.103	0	0.509	0.759
PARP9	HERC5	9940.ENSOARP00000021637	9940.ENSOARP00000000543	0	0	0	0	0.166	0	0	0.445	0.517
PARP9	ADAR	9940.ENSOARP00000021637	9940.ENSOARP00000003137	0	0	0	0	0.205	0	0	0.338	0.451
PARP9	IFIH1	9940.ENSOARP00000021637	9940.ENSOARP00000006578	0	0	0	0	0.757	0.063	0	0.323	0.832
PARP9	GSPT1	9940.ENSOARP00000021637	9940.ENSOARP00000007603	0	0	0	0	0	0	0	0.482	0.482
PARP9	EPSTI1	9940.ENSOARP00000021637	9940.ENSOARP00000007966	0	0	0	0	0.667	0	0	0.523	0.834
PARP9	STAT2	9940.ENSOARP00000021637	9940.ENSOARP00000009831	0	0	0	0	0.126	0.103	0	0.356	0.451
PARP9	EIF2AK2	9940.ENSOARP00000021637	9940.ENSOARP00000010460	0	0	0	0	0.279	0.088	0	0.382	0.558
PARP9	PARP12	9940.ENSOARP00000021637	9940.ENSOARP00000013297	0	0	0	0.559	0.666	0	0	0.474	0.816
PARP9	ZNFX1	9940.ENSOARP00000021637	9940.ENSOARP00000013394	0	0	0	0	0.276	0	0	0.294	0.467
PARP9	CMPK2	9940.ENSOARP00000021637	9940.ENSOARP00000015697	0.044	0	0	0	0.284	0	0	0.527	0.648
PARP9	SP110	9940.ENSOARP00000021637	9940.ENSOARP00000022170	0	0	0	0	0.553	0.065	0.044	0.043	0.566
PARP9	PARP14	9940.ENSOARP00000021637	9940.ENSOARP00000021648	0	0	0.114	0.644	0.456	0.103	0	0.509	0.759
PCF11	XRN2	9940.ENSOARP00000005974	9940.ENSOARP00000004760	0	0	0	0	0	0.066	0	0.566	0.578
PCF11	TRANK1	9940.ENSOARP00000005974	9940.ENSOARP00000017858	0	0	0	0	0.095	0	0	0.383	0.417
PCF11	UBXN7	9940.ENSOARP00000005974	9940.ENSOARP00000021832	0	0	0	0	0	0.228	0.271	0.178	0.496
PCF11	GTF2E1	9940.ENSOARP00000005974	9940.ENSOARP00000021427	0	0	0	0	0.088	0	0.573	0	0.593
PCF11	CDC40	9940.ENSOARP00000005974	9940.ENSOARP00000010833	0	0	0	0	0.112	0	0.590	0	0.620
PCF11	DCLRE1B	9940.ENSOARP00000005974	9940.ENSOARP00000021401	0	0	0	0	0.054	0.456	0.372	0.235	0.719
PCF11	PAPOLA	9940.ENSOARP00000005974	9940.ENSOARP00000017817	0	0	0	0	0	0.362	0.475	0.533	0.830
PCF11	RBBP6	9940.ENSOARP00000005974	9940.ENSOARP00000019042	0	0	0	0	0.672	0.485	0	0.689	0.942
PCF11	CSTF3	9940.ENSOARP00000005974	9940.ENSOARP00000018539	0	0	0	0	0	0.946	0.590	0.617	0.990
PCGF5	CSF2	9940.ENSOARP00000017111	9940.ENSOARP00000016551	0	0	0	0	0	0	0	0.482	0.482
PDE4B	NT5C3A	9940.ENSOARP00000011293	9940.ENSOARP00000006962	0	0	0	0	0	0	0.650	0.073	0.661
PDGFRA	PIK3R1	9940.ENSOARP00000020481	9940.ENSOARP00000006294	0	0	0	0	0	0.449	0.948	0.573	0.986
PDGFRA	LIF	9940.ENSOARP00000020481	9940.ENSOARP00000006769	0	0	0	0	0.070	0	0.650	0.256	0.736
PDGFRA	VEGFC	9940.ENSOARP00000020481	9940.ENSOARP00000007296	0	0	0	0	0	0.311	0.771	0.362	0.890
PDGFRA	LOC101103623	9940.ENSOARP00000020481	9940.ENSOARP00000009333	0	0	0	0	0.087	0	0.650	0.043	0.667
PDGFRA	STAT2	9940.ENSOARP00000020481	9940.ENSOARP00000009831	0	0	0	0	0.049	0.114	0.318	0.087	0.405
PDGFRA	IL23A	9940.ENSOARP00000020481	9940.ENSOARP00000009923	0	0	0	0	0	0	0.650	0	0.650
PDGFRA	EGFR	9940.ENSOARP00000020481	9940.ENSOARP00000014758	0	0	0	0.565	0.064	0.233	0.902	0.488	0.959
PDGFRA	CSF2	9940.ENSOARP00000020481	9940.ENSOARP00000016551	0	0	0	0	0	0	0.650	0.239	0.722
PDGFRA	KITLG	9940.ENSOARP00000020481	9940.ENSOARP00000016728	0	0	0	0	0	0.223	0.922	0.459	0.964
PDGFRA	ICAM1	9940.ENSOARP00000020481	9940.ENSOARP00000016801	0	0	0	0	0.053	0	0	0.397	0.404
PDGFRA	CSTF3	9940.ENSOARP00000020481	9940.ENSOARP00000018539	0	0	0	0	0	0.571	0	0	0.571
PDGFRA	NRP1	9940.ENSOARP00000020481	9940.ENSOARP00000018770	0	0	0	0	0	0.267	0.366	0.384	0.688
PDGFRA	LOC101114226	9940.ENSOARP00000020481	9940.ENSOARP00000019646	0	0	0	0	0.077	0.071	0	0.413	0.452
PDGFRA	CD44	9940.ENSOARP00000020481	9940.ENSOARP00000020204	0	0	0	0	0.061	0.072	0	0.559	0.582
PDGFRA	IRS1	9940.ENSOARP00000020481	9940.ENSOARP00000021991	0	0	0	0	0	0.044	0.724	0.082	0.737
PDGFRA	CSF1	9940.ENSOARP00000020481	9940.ENSOARP00000020785	0	0	0	0	0.054	0.231	0.716	0.417	0.863
PDGFRA	FGF7	9940.ENSOARP00000020481	9940.ENSOARP00000022568	0	0	0	0	0.089	0.177	0.745	0.527	0.897
PFKFB2	CSTF3	9940.ENSOARP00000007532	9940.ENSOARP00000018539	0	0	0	0	0	0	0.519	0.250	0.623
PHLDA1	ID3	9940.ENSOARP00000017935	9940.ENSOARP00000007843	0	0	0	0	0	0	0	0.436	0.436
PHLDA1	IER3	9940.ENSOARP00000017935	9940.ENSOARP00000012288	0	0	0	0	0.111	0	0	0.425	0.467
PIK3R1	NRG1	9940.ENSOARP00000006294	9940.ENSOARP00000000211	0	0	0	0	0	0	0.407	0.049	0.411
PIK3R1	RAP1B	9940.ENSOARP00000006294	9940.ENSOARP00000001075	0	0	0	0	0	0.103	0.916	0.211	0.935
PIK3R1	COBLL1	9940.ENSOARP00000006294	9940.ENSOARP00000006132	0	0	0	0	0	0.210	0.288	0	0.413
PIK3R1	EPHA2	9940.ENSOARP00000006294	9940.ENSOARP00000013289	0	0	0	0	0	0.139	0.307	0.116	0.426
PIK3R1	SH3KBP1	9940.ENSOARP00000006294	9940.ENSOARP00000016157	0	0	0	0	0	0.337	0.134	0.146	0.466
PIK3R1	TGFA	9940.ENSOARP00000006294	9940.ENSOARP00000011905	0	0	0	0	0	0	0.510	0.049	0.514
PIK3R1	KITLG	9940.ENSOARP00000006294	9940.ENSOARP00000016728	0	0	0	0	0.067	0	0.510	0.074	0.539
PIK3R1	DAPP1	9940.ENSOARP00000006294	9940.ENSOARP00000015261	0	0	0	0.595	0	0	0.510	0.116	0.548
PIK3R1	INPP4B	9940.ENSOARP00000006294	9940.ENSOARP00000012649	0	0	0	0	0	0	0.900	0.148	0.911
PIK3R1	IRS1	9940.ENSOARP00000006294	9940.ENSOARP00000021991	0	0	0	0	0	0.577	0.932	0.371	0.980
PIK3R1	PDGFRA	9940.ENSOARP00000006294	9940.ENSOARP00000020481	0	0	0	0	0	0.449	0.948	0.573	0.986
PIK3R1	EGFR	9940.ENSOARP00000006294	9940.ENSOARP00000014758	0	0	0	0	0	0.738	0.948	0.473	0.992
PLEK	RICTOR	9940.ENSOARP00000021369	9940.ENSOARP00000010402	0	0	0	0	0	0	0	0.749	0.749
PLEK	CNN2	9940.ENSOARP00000021369	9940.ENSOARP00000011258	0	0	0	0	0	0	0.245	0.592	0.679
PLEK	INPP4B	9940.ENSOARP00000021369	9940.ENSOARP00000012649	0	0	0	0	0	0	0	0.462	0.462
PLEK	SGK1	9940.ENSOARP00000021369	9940.ENSOARP00000015778	0	0	0	0	0	0	0	0.411	0.411
PLEK	IRS1	9940.ENSOARP00000021369	9940.ENSOARP00000021991	0	0	0	0	0	0	0.055	0.467	0.475
PLK2	NEK9	9940.ENSOARP00000007754	9940.ENSOARP00000001838	0	0	0	0.594	0.075	0.095	0.556	0.074	0.609
PLK2	FBXW11	9940.ENSOARP00000007754	9940.ENSOARP00000003880	0	0	0	0	0	0.338	0.245	0.178	0.553
PLK2	UBC	9940.ENSOARP00000007754	9940.ENSOARP00000019508	0	0	0	0	0	0.099	0.374	0	0.411
PLK2	ATAD1	9940.ENSOARP00000007754	9940.ENSOARP00000015129	0	0	0	0	0.053	0.103	0	0.380	0.428
PLK2	CDK17	9940.ENSOARP00000007754	9940.ENSOARP00000013346	0	0	0.136	0.579	0.216	0.182	0.250	0.110	0.562
PLK2	PPP2R2A	9940.ENSOARP00000007754	9940.ENSOARP00000010516	0	0	0	0	0	0.532	0	0.187	0.603
PLK2	REC8	9940.ENSOARP00000007754	9940.ENSOARP00000020623	0	0	0	0	0.145	0.369	0.342	0.234	0.691
PLK3	UBC	9940.ENSOARP00000001249	9940.ENSOARP00000019508	0	0	0	0	0	0.099	0.374	0	0.411
PLK3	FBXW11	9940.ENSOARP00000001249	9940.ENSOARP00000003880	0	0	0	0	0	0.338	0.245	0.178	0.553
PLK3	CDK17	9940.ENSOARP00000001249	9940.ENSOARP00000013346	0	0	0.138	0.576	0.216	0.182	0.250	0.110	0.564
PLK3	PPP2R2A	9940.ENSOARP00000001249	9940.ENSOARP00000010516	0	0	0	0	0	0.532	0	0.187	0.603
PLK3	NEK9	9940.ENSOARP00000001249	9940.ENSOARP00000001838	0	0	0	0.606	0.075	0.095	0.556	0.074	0.609
PLK3	REC8	9940.ENSOARP00000001249	9940.ENSOARP00000020623	0	0	0	0	0.145	0.369	0.342	0.236	0.692
PMAIP1	UBA7	9940.ENSOARP00000006242	9940.ENSOARP00000012874	0	0	0	0	0	0	0	0.517	0.517
PNPT1	DDX3X	9940.ENSOARP00000002293	9940.ENSOARP00000002591	0.055	0	0	0	0.279	0.228	0	0.118	0.473
PNPT1	NAMPT	9940.ENSOARP00000002293	9940.ENSOARP00000004816	0.044	0	0	0	0.358	0	0	0.216	0.476
PNPT1	ALDH1A1	9940.ENSOARP00000002293	9940.ENSOARP00000013613	0	0	0	0	0	0	0	0.477	0.477
PNPT1	ADAR	9940.ENSOARP00000002293	9940.ENSOARP00000003137	0	0	0	0	0	0.060	0	0.538	0.547
PNPT1	NT5C3A	9940.ENSOARP00000002293	9940.ENSOARP00000006962	0	0	0	0	0.095	0	0	0.659	0.678
POLE	TOP1	9940.ENSOARP00000011413	9940.ENSOARP00000001472	0	0	0	0	0	0.444	0	0.294	0.590
POLE	MARS2	9940.ENSOARP00000011413	9940.ENSOARP00000016770	0.050	0	0	0	0	0	0	0.397	0.402
POLE	CDK17	9940.ENSOARP00000011413	9940.ENSOARP00000013346	0	0	0	0	0.066	0.137	0.340	0.118	0.467
POLE	GMPPA	9940.ENSOARP00000011413	9940.ENSOARP00000021694	0	0	0	0	0	0	0	0.481	0.481
POLE	UBC	9940.ENSOARP00000011413	9940.ENSOARP00000019508	0	0	0	0	0	0	0.587	0.208	0.658
POLE	MCMDC2	9940.ENSOARP00000011413	9940.ENSOARP00000019224	0	0	0	0	0.209	0.541	0.434	0.280	0.832
PPIL4	CDC40	9940.ENSOARP00000002844	9940.ENSOARP00000010833	0	0	0	0	0.089	0.274	0.682	0.062	0.776
PPM1K	EPSTI1	9940.ENSOARP00000001708	9940.ENSOARP00000007966	0	0	0	0	0	0	0	0.418	0.418
PPM1K	PPTC7	9940.ENSOARP00000001708	9940.ENSOARP00000018348	0	0	0	0	0	0.080	0	0.469	0.490
PPP1R15A	NDUFV2	9940.ENSOARP00000013229	9940.ENSOARP00000000921	0	0	0	0	0.067	0.453	0.408	0.188	0.721
PPP1R15A	ATF3	9940.ENSOARP00000013229	9940.ENSOARP00000011261	0	0	0	0	0.259	0	0	0.304	0.462
PPP2R2A	PLK3	9940.ENSOARP00000010516	9940.ENSOARP00000001249	0	0	0	0	0	0.532	0	0.187	0.603
PPP2R2A	PLK2	9940.ENSOARP00000010516	9940.ENSOARP00000007754	0	0	0	0	0	0.532	0	0.187	0.603
PPP2R2A	CDK17	9940.ENSOARP00000010516	9940.ENSOARP00000013346	0	0	0	0	0.064	0.335	0.174	0.132	0.494
PPP2R2A	DCP1A	9940.ENSOARP00000010516	9940.ENSOARP00000017870	0	0	0	0	0	0	0.510	0.112	0.546
PPP2R2A	NFKB1	9940.ENSOARP00000010516	9940.ENSOARP00000013630	0	0	0	0	0.066	0	0.900	0	0.902
PPTC7	PPM1K	9940.ENSOARP00000018348	9940.ENSOARP00000001708	0	0	0	0	0	0.080	0	0.469	0.490
PRKDC	EIF4EBP2	9940.ENSOARP00000012785	9940.ENSOARP00000006495	0	0	0	0	0	0.089	0.375	0.130	0.461
PRKDC	GSPT1	9940.ENSOARP00000012785	9940.ENSOARP00000007603	0	0	0	0	0	0.350	0	0.237	0.482
PRKDC	RICTOR	9940.ENSOARP00000012785	9940.ENSOARP00000010402	0	0	0	0	0.090	0.737	0.529	0.302	0.910
PRKDC	EGFR	9940.ENSOARP00000012785	9940.ENSOARP00000014758	0	0	0	0	0	0.105	0	0.396	0.436
PRKDC	LRRFIP2	9940.ENSOARP00000012785	9940.ENSOARP00000017720	0	0	0	0	0.062	0.065	0	0.497	0.521
PRKDC	DCLRE1B	9940.ENSOARP00000012785	9940.ENSOARP00000021401	0	0	0	0	0	0.272	0.260	0.216	0.540
PRKDC	SGK1	9940.ENSOARP00000012785	9940.ENSOARP00000015778	0	0	0	0	0	0.372	0.261	0.152	0.572
PRKDC	ETNK1	9940.ENSOARP00000012785	9940.ENSOARP00000021600	0	0	0	0	0	0.346	0.371	0.133	0.612
PRKDC	UBC	9940.ENSOARP00000012785	9940.ENSOARP00000019508	0	0	0	0	0	0.211	0.531	0.052	0.618
PRKDC	UPF2	9940.ENSOARP00000012785	9940.ENSOARP00000015653	0	0	0	0	0.073	0.512	0	0.302	0.656
PSMA5	NFKBIA	9940.ENSOARP00000020628	9940.ENSOARP00000008048	0	0	0	0	0	0.093	0.307	0.182	0.440
PSMA5	UBC	9940.ENSOARP00000020628	9940.ENSOARP00000019508	0	0	0	0	0.078	0.786	0.581	0.179	0.923
PSMA5	UBXN7	9940.ENSOARP00000020628	9940.ENSOARP00000021832	0	0	0	0	0	0.503	0.835	0	0.914
PTPN12	EGFR	9940.ENSOARP00000019500	9940.ENSOARP00000014758	0	0	0	0	0	0.339	0.780	0.263	0.883
RAB22A	DENND5A	9940.ENSOARP00000018449	9940.ENSOARP00000014013	0	0	0	0	0.060	0	0	0.431	0.442
RAB22A	DENND4C	9940.ENSOARP00000018449	9940.ENSOARP00000015273	0	0	0	0	0	0	0	0.414	0.414
RAP1B	NEDD9	9940.ENSOARP00000001075	9940.ENSOARP00000015927	0	0	0	0	0.078	0.075	0.365	0.056	0.420
RAP1B	ARHGAP29	9940.ENSOARP00000001075	9940.ENSOARP00000018453	0	0	0	0	0	0.143	0.133	0.298	0.432
RAP1B	MAP2K3	9940.ENSOARP00000001075	9940.ENSOARP00000002773	0	0	0	0	0.055	0.052	0.900	0.046	0.903
RAP1B	PIK3R1	9940.ENSOARP00000001075	9940.ENSOARP00000006294	0	0	0	0	0	0.103	0.916	0.211	0.935
RASGEF1B	SNX9	9940.ENSOARP00000000270	9940.ENSOARP00000004588	0	0	0	0	0	0	0	0.437	0.437
RASGEF1B	ARFGEF3	9940.ENSOARP00000000270	9940.ENSOARP00000000702	0	0	0	0	0.067	0	0	0.656	0.666
